,id,story,query,text_query,target,text_target,clean_story,proof_state,f_comb,task_name,story_edges,edge_types,query_edge,genders,syn_story,node_mapping,task_split
146,0a65e054-20c1-4453-a508-c223700f7553,[Jonathan] has a granddaughter who is [Frances]. ,"('Jonathan', 'Frances')",Fill in the blanks : [Frances] is [Jonathan] 's _. ,granddaughter,['[Frances] is the granddaughter of [Jonathan]. '],[Jonathan] has a granddaughter who is [Frances]. ,[],granddaughter,task_1.1,"[(0, 1)]",['granddaughter'],"(0, 1)","Jonathan:male,Frances:female",,"{0: 0, 13: 1}",train
147,cd517dd6-ec50-4b8c-9586-f9af9fecff0f,[Nancy] is [Jody]'s granddaughter. ,"('Jody', 'Nancy')",Fill in the blanks : [Nancy] is [Jody] 's _. ,granddaughter,"[""[Nancy] is [Jody]'s granddaughter. ""]",[Nancy] is [Jody]'s granddaughter. ,[],granddaughter,task_1.1,"[(0, 1)]",['granddaughter'],"(0, 1)","Jody:female,Nancy:female",,"{1: 0, 8: 1}",train
148,c4564473-c474-4aef-9754-acba2f7bdf2a,[Irene] is [Maude]'s niece. ,"('Maude', 'Irene')",How are [Maude] and [Irene] related to each other ? ,neice,['[Irene] is the niece of [Maude]. '],[Irene] is [Maude]'s niece. ,[],neice,task_1.1,"[(0, 1)]",['neice'],"(0, 1)","Maude:female,Irene:female",,"{2: 0, 15: 1}",train
149,096ab8d2-5dcc-4e97-b291-bf6e662a9739,[Eddie] is [John]'s son. ,"('John', 'Eddie')",What is the family connection between [John] and [Eddie] ? ,son,['[John] has a son called [Eddie]. '],[Eddie] is [John]'s son. ,[],son,task_1.1,"[(0, 1)]",['son'],"(0, 1)","John:male,Eddie:male",,"{6: 0, 9: 1}",train
150,d1242c80-4740-42c3-a633-83bfb53f6fc4,[David] is the father of [Lance]. ,"('Lance', 'David')",Who is [David] from the point of relation of [Lance] ? ,father,"[""[David] is [Lance]'s father. ""]",[David] is the father of [Lance]. ,[],father,task_1.1,"[(0, 1)]",['father'],"(0, 1)","Lance:male,David:male",,"{18: 0, 4: 1}",train
151,5a00f610-1b7b-44e3-b742-91d1bc00045f,[Jody] is the grandmother of [Nathaniel]. ,"('Nathaniel', 'Jody')",What is the family connection between [Nathaniel] and [Jody] ? ,grandmother,['[Jody] is the grandmother of [Nathaniel]. '],[Jody] is the grandmother of [Nathaniel]. ,[],grandmother,task_1.1,"[(0, 1)]",['grandmother'],"(0, 1)","Nathaniel:male,Jody:female",,"{24: 0, 1: 1}",train
152,26c19610-4444-4ddc-b501-d33e1d191a29,[Jonathan] is [John]'s father-in-law. ,"('John', 'Jonathan')",Fill in the blanks : [Jonathan] is [John] 's _. ,father-in-law,['[Jonathan] is the father-in-law of [John]. '],[Jonathan] is [John]'s father-in-law. ,[],father-in-law,task_1.1,"[(0, 1)]",['father-in-law'],"(0, 1)","John:male,Jonathan:male",,"{6: 0, 0: 1}",train
153,ff1f8ec2-10cc-4a40-8341-b4ced9d5b8be,[Mildred] is [David]'s wife. ,"('David', 'Mildred')",Fill in the blanks : [Mildred] is [David] 's _. ,wife,['[David] has a wife who is [Mildred]. '],[Mildred] is [David]'s wife. ,[],wife,task_1.1,"[(0, 1)]",['wife'],"(0, 1)","David:male,Mildred:female",,"{4: 0, 16: 1}",train
154,6cd5d0fc-9e68-4ae5-88c1-fd273d9eeb89,[Iva] is the aunt of [Lauren]. ,"('Lauren', 'Iva')",How is [Lauren] related to [Iva] ? ,aunt,"[""[Iva] is [Lauren]'s aunt. ""]",[Iva] is the aunt of [Lauren]. ,[],aunt,task_1.1,"[(0, 1)]",['aunt'],"(0, 1)","Lauren:female,Iva:female",,"{7: 0, 5: 1}",train
155,27d590ef-f691-48b4-aea2-a0bc268b2137,[Anthony] is the husband of [Iva]. ,"('Iva', 'Anthony')",How is [Iva] related to [Anthony] ? ,husband,"[""[Anthony] is [Iva]'s husband. ""]",[Anthony] is the husband of [Iva]. ,[],husband,task_1.1,"[(0, 1)]",['husband'],"(0, 1)","Iva:female,Anthony:male",,"{5: 0, 21: 1}",train
156,b0133b07-668b-4e7c-acb9-ca9564013e34,[Mildred] has a son called [Dennis]. ,"('Mildred', 'Dennis')",Fill in the blanks : [Dennis] is [Mildred] 's _. ,son,"[""[Dennis] is [Mildred]'s son. ""]",[Mildred] has a son called [Dennis]. ,[],son,task_1.1,"[(0, 1)]",['son'],"(0, 1)","Mildred:female,Dennis:male",,"{16: 0, 19: 1}",train
157,f553e5b2-ec37-472c-bfcc-84d8f918eb9e,[John] has a son-in-law who is [Christopher]. ,"('John', 'Christopher')",How are [John] and [Christopher] related to each other ? ,son-in-law,['[John] has a son-in-law who is [Christopher]. '],[John] has a son-in-law who is [Christopher]. ,[],son-in-law,task_1.1,"[(0, 1)]",['son-in-law'],"(0, 1)","John:male,Christopher:male",,"{6: 0, 26: 1}",train
158,518abaf6-8fa6-4932-a908-299c75189675,[Esther] is the wife of [Charles]. ,"('Charles', 'Esther')",How is [Charles] related to [Esther] ? ,wife,"[""[Esther] is [Charles]'s wife. ""]",[Esther] is the wife of [Charles]. ,[],wife,task_1.1,"[(0, 1)]",['wife'],"(0, 1)","Charles:male,Esther:female",,"{10: 0, 29: 1}",train
159,53e33d21-1d23-4c04-8ea9-2958127420b5,[Jody] is the mother of [Maude]. ,"('Maude', 'Jody')",Fill in the blanks : [Jody] is [Maude] 's _. ,mother,"[""[Jody] is [Maude]'s mother. ""]",[Jody] is the mother of [Maude]. ,[],mother,task_1.1,"[(0, 1)]",['mother'],"(0, 1)","Maude:female,Jody:female",,"{2: 0, 1: 1}",train
160,d57bd6a9-1892-43fe-acf1-1dee76d647bb,[Maude] is the mother-in-law of [Christopher]. ,"('Christopher', 'Maude')",Who is [Maude] from the point of relation of [Christopher] ? ,mother-in-law,"[""[Maude] is [Christopher]'s mother-in-law. ""]",[Maude] is the mother-in-law of [Christopher]. ,[],mother-in-law,task_1.1,"[(0, 1)]",['mother-in-law'],"(0, 1)","Christopher:male,Maude:female",,"{26: 0, 2: 1}",train
161,c3230bc9-90a9-4563-97b9-ef90d865195b,[Maude] is the mother of [Lauren]. ,"('Lauren', 'Maude')",How are [Lauren] and [Maude] related to each other ? ,mother,['[Maude] is the mother of [Lauren]. '],[Maude] is the mother of [Lauren]. ,[],mother,task_1.1,"[(0, 1)]",['mother'],"(0, 1)","Lauren:female,Maude:female",,"{7: 0, 2: 1}",train
162,3b313b3a-e480-449b-8f3c-6349f9a36c0b,[Charles] is the nephew of [Mildred]. ,"('Mildred', 'Charles')","For [Mildred], who is [Charles] ? ",nephew,"[""[Charles] is [Mildred]'s nephew. ""]",[Charles] is the nephew of [Mildred]. ,[],nephew,task_1.1,"[(0, 1)]",['nephew'],"(0, 1)","Mildred:female,Charles:male",,"{16: 0, 10: 1}",train
163,5b20a1cf-3bc1-4e22-af79-c8675789d323,[Esther] is the daughter-in-law of [John]. ,"('John', 'Esther')",Fill in the blanks : [Esther] is [John] 's _. ,daughter-in-law,['[John] has a daughter-in-law who is [Esther]. '],[Esther] is the daughter-in-law of [John]. ,[],daughter-in-law,task_1.1,"[(0, 1)]",['daughter-in-law'],"(0, 1)","John:male,Esther:female",,"{6: 0, 29: 1}",train
164,632cfcf5-7aeb-4a86-8d60-3d989a64e344,[David] has a son-in-law who is [Brooks]. ,"('David', 'Brooks')",Fill in the blanks : [Brooks] is [David] 's _. ,son-in-law,['[David] has a son-in-law who is [Brooks]. '],[David] has a son-in-law who is [Brooks]. ,[],son-in-law,task_1.1,"[(0, 1)]",['son-in-law'],"(0, 1)","David:male,Brooks:male",,"{4: 0, 37: 1}",train
165,55b3567e-c025-4f82-aae7-d5eea470f235,[Matt] is the uncle of [Winston]. ,"('Winston', 'Matt')",What is the family connection between [Winston] and [Matt] ? ,uncle,"[""[Matt] is [Winston]'s uncle. ""]",[Matt] is the uncle of [Winston]. ,[],uncle,task_1.1,"[(0, 1)]",['uncle'],"(0, 1)","Winston:male,Matt:male",,"{17: 0, 11: 1}",train
166,28d93b09-4730-4d67-bb03-24df0b4cb2c8,[Jonathan] is the grandfather of [Eileen]. ,"('Eileen', 'Jonathan')",Fill in the blanks : [Jonathan] is [Eileen] 's _. ,grandfather,['[Jonathan] is the grandfather of [Eileen]. '],[Jonathan] is the grandfather of [Eileen]. ,[],grandfather,task_1.1,"[(0, 1)]",['grandfather'],"(0, 1)","Eileen:female,Jonathan:male",,"{20: 0, 0: 1}",train
167,e001374b-d358-48f6-a12d-484c235dd883,[Mildred] is [Lance]'s mother. ,"('Lance', 'Mildred')",How are [Lance] and [Mildred] related to each other ? ,mother,"[""[Mildred] is [Lance]'s mother. ""]",[Mildred] is [Lance]'s mother. ,[],mother,task_1.1,"[(0, 1)]",['mother'],"(0, 1)","Lance:male,Mildred:female",,"{18: 0, 16: 1}",train
168,e243dcf3-b36d-43df-873b-8af923aee47e,[Anthony] is [Patricia]'s father. ,"('Patricia', 'Anthony')",Who is [Anthony] from the point of relation of [Patricia] ? ,father,"[""[Anthony] is [Patricia]'s father. ""]",[Anthony] is [Patricia]'s father. ,[],father,task_1.1,"[(0, 1)]",['father'],"(0, 1)","Patricia:female,Anthony:male",,"{23: 0, 21: 1}",train
169,a091f826-99c7-4ab6-a002-705f3a062289,[David] is the uncle of [Charles]. ,"('Charles', 'David')",How are [Charles] and [David] related to each other ? ,uncle,"[""[David] is [Charles]'s uncle. ""]",[David] is the uncle of [Charles]. ,[],uncle,task_1.1,"[(0, 1)]",['uncle'],"(0, 1)","Charles:male,David:male",,"{10: 0, 4: 1}",train
170,182165cf-9434-4a5b-9971-667195de584d,[Lance] is [Jonathan]'s grandson. ,"('Jonathan', 'Lance')","For [Jonathan], who is [Lance] ? ",grandson,['[Jonathan] has a grandson who is [Lance]. '],[Lance] is [Jonathan]'s grandson. ,[],grandson,task_1.1,"[(0, 1)]",['grandson'],"(0, 1)","Jonathan:male,Lance:male",,"{0: 0, 18: 1}",train
171,7f2c1e44-6e44-4ffb-8cbc-53dbc0f72355,[Jody] has a grandson who is [Dennis]. ,"('Jody', 'Dennis')","For [Jody], who is [Dennis] ? ",grandson,"[""[Dennis] is [Jody]'s grandson. ""]",[Jody] has a grandson who is [Dennis]. ,[],grandson,task_1.1,"[(0, 1)]",['grandson'],"(0, 1)","Jody:female,Dennis:male",,"{1: 0, 19: 1}",train
172,3b7f3be7-dbdb-4b7e-9660-e7b851c0946a,[Nancy] is [Jonathan]'s granddaughter. ,"('Jonathan', 'Nancy')",Who is [Nancy] from the point of relation of [Jonathan] ? ,granddaughter,['[Nancy] is the granddaughter of [Jonathan]. '],[Nancy] is [Jonathan]'s granddaughter. ,[],granddaughter,task_1.1,"[(0, 1)]",['granddaughter'],"(0, 1)","Jonathan:male,Nancy:female",,"{0: 0, 8: 1}",train
173,0dd24bde-aad2-4875-8b4c-5edbe9cfea56,[Iva] is [Lisa]'s sister. ,"('Lisa', 'Iva')",Fill in the blanks : [Iva] is [Lisa] 's _. ,sister,"[""[Iva] is [Lisa]'s sister. ""]",[Iva] is [Lisa]'s sister. ,[],sister,task_1.1,"[(0, 1)]",['sister'],"(0, 1)","Lisa:female,Iva:female",,"{3: 0, 5: 1}",train
174,cae56dd0-6d4b-40b3-8a16-671c9b299097,[Lauren] is the niece of [Iva]. ,"('Iva', 'Lauren')","For [Iva], who is [Lauren] ? ",neice,"[""[Lauren] is [Iva]'s niece. ""]",[Lauren] is the niece of [Iva]. ,[],neice,task_1.1,"[(0, 1)]",['neice'],"(0, 1)","Iva:female,Lauren:female",,"{5: 0, 7: 1}",train
175,df020618-5494-4cea-8395-f6bf5baca7b7,[Charles] is [Esther]'s husband. ,"('Esther', 'Charles')",Who is [Charles] from the point of relation of [Esther] ? ,husband,"[""[Charles] is [Esther]'s husband. ""]",[Charles] is [Esther]'s husband. ,[],husband,task_1.1,"[(0, 1)]",['husband'],"(0, 1)","Esther:female,Charles:male",,"{29: 0, 10: 1}",train
176,8d2bd856-ca16-4244-a247-faada4fc8048,[Jody] is the mother of [Mildred]. ,"('Mildred', 'Jody')",Fill in the blanks : [Jody] is [Mildred] 's _. ,mother,"[""[Jody] is [Mildred]'s mother. ""]",[Jody] is the mother of [Mildred]. ,[],mother,task_1.1,"[(0, 1)]",['mother'],"(0, 1)","Mildred:female,Jody:female",,"{16: 0, 1: 1}",train
177,94a37f85-9209-4023-875d-383e7292d772,[Nathaniel] has a brother named [Richard]. ,"('Nathaniel', 'Richard')",What is the family connection between [Nathaniel] and [Richard] ? ,brother,['[Nathaniel] has a brother named [Richard]. '],[Nathaniel] has a brother named [Richard]. ,[],brother,task_1.1,"[(0, 1)]",['brother'],"(0, 1)","Nathaniel:male,Richard:male",,"{24: 0, 22: 1}",train
178,9018f127-91b0-4b59-91e8-86f1515decb7,[Eileen] is the granddaughter of [Jody]. ,"('Jody', 'Eileen')","For [Jody], who is [Eileen] ? ",granddaughter,['[Eileen] is the granddaughter of [Jody]. '],[Eileen] is the granddaughter of [Jody]. ,[],granddaughter,task_1.1,"[(0, 1)]",['granddaughter'],"(0, 1)","Jody:female,Eileen:female",,"{1: 0, 20: 1}",train
179,32d527ec-71a4-41e8-a19b-f612034470cd,[Katherine] has a sister named [Patricia]. ,"('Katherine', 'Patricia')",How is [Katherine] related to [Patricia] ? ,sister,"[""[Patricia] is [Katherine]'s sister. ""]",[Katherine] has a sister named [Patricia]. ,[],sister,task_1.1,"[(0, 1)]",['sister'],"(0, 1)","Katherine:female,Patricia:female",,"{25: 0, 23: 1}",train
180,4a1fcab5-7f47-485d-9a9b-4a9b1fcfde14,[Irene] has a brother named [Jeffrey]. ,"('Irene', 'Jeffrey')","For [Irene], who is [Jeffrey] ? ",brother,['[Irene] has a brother named [Jeffrey]. '],[Irene] has a brother named [Jeffrey]. ,[],brother,task_1.1,"[(0, 1)]",['brother'],"(0, 1)","Irene:female,Jeffrey:male",,"{15: 0, 12: 1}",train
181,a8e1a6f2-132f-466f-8d1f-624e4ce242dd,[Frances] has a brother named [Jeffrey]. ,"('Frances', 'Jeffrey')","For [Frances], who is [Jeffrey] ? ",brother,['[Jeffrey] is a brother of [Frances]. '],[Frances] has a brother named [Jeffrey]. ,[],brother,task_1.1,"[(0, 1)]",['brother'],"(0, 1)","Frances:female,Jeffrey:male",,"{13: 0, 12: 1}",train
182,108724f7-49f3-49d3-afbe-c02f0facb459,[Irene] is the granddaughter of [Jonathan]. ,"('Jonathan', 'Irene')",How is [Jonathan] related to [Irene] ? ,granddaughter,['[Irene] is the granddaughter of [Jonathan]. '],[Irene] is the granddaughter of [Jonathan]. ,[],granddaughter,task_1.1,"[(0, 1)]",['granddaughter'],"(0, 1)","Jonathan:male,Irene:female",,"{0: 0, 15: 1}",train
183,24313ca9-967a-4257-958e-f031e8b6cb0c,[Frances] is [David]'s niece. ,"('David', 'Frances')",What is the family connection between [David] and [Frances] ? ,neice,"[""[Frances] is [David]'s niece. ""]",[Frances] is [David]'s niece. ,[],neice,task_1.1,"[(0, 1)]",['neice'],"(0, 1)","David:male,Frances:female",,"{4: 0, 13: 1}",train
184,c36f62fa-3a6f-44bc-a8a1-c8c3c8870eee,[Maude] is the mother-in-law of [Amber]. ,"('Amber', 'Maude')",How are [Amber] and [Maude] related to each other ? ,mother-in-law,['[Maude] is the mother-in-law of [Amber]. '],[Maude] is the mother-in-law of [Amber]. ,[],mother-in-law,task_1.1,"[(0, 1)]",['mother-in-law'],"(0, 1)","Amber:female,Maude:female",,"{28: 0, 2: 1}",train
185,441e7793-bd26-4e2e-8668-7b832e608abc,[Iva] is the mother-in-law of [Evelyn]. ,"('Evelyn', 'Iva')","For [Evelyn], who is [Iva] ? ",mother-in-law,['[Iva] is the mother-in-law of [Evelyn]. '],[Iva] is the mother-in-law of [Evelyn]. ,[],mother-in-law,task_1.1,"[(0, 1)]",['mother-in-law'],"(0, 1)","Evelyn:female,Iva:female",,"{40: 0, 5: 1}",train
186,0818a0f7-0d03-4ea8-bd88-cb6e1b2eb42a,[Patricia] is [Anthony]'s daughter. ,"('Anthony', 'Patricia')",How are [Anthony] and [Patricia] related to each other ? ,daughter,['[Patricia] is a daughter of [Anthony]. '],[Patricia] is [Anthony]'s daughter. ,[],daughter,task_1.1,"[(0, 1)]",['daughter'],"(0, 1)","Anthony:male,Patricia:female",,"{21: 0, 23: 1}",train
187,758b7a62-6680-4281-80c6-50ec44901ed3,[Danny] is the son-in-law of [Matt]. ,"('Matt', 'Danny')",Fill in the blanks : [Danny] is [Matt] 's _. ,son-in-law,['[Matt] has a son-in-law who is [Danny]. '],[Danny] is the son-in-law of [Matt]. ,[],son-in-law,task_1.1,"[(0, 1)]",['son-in-law'],"(0, 1)","Matt:male,Danny:male",,"{11: 0, 33: 1}",train
188,5420a56b-2562-4202-937d-f765343f9f0f,[Mildred] is the aunt of [Mike]. ,"('Mike', 'Mildred')",Who is [Mildred] from the point of relation of [Mike] ? ,aunt,['[Mildred] is the aunt of [Mike]. '],[Mildred] is the aunt of [Mike]. ,[],aunt,task_1.1,"[(0, 1)]",['aunt'],"(0, 1)","Mike:male,Mildred:female",,"{14: 0, 16: 1}",train
189,65a6eccd-4981-46de-937b-2ff44c7a1819,[Jonathan] is [Jeffrey]'s grandfather. ,"('Jeffrey', 'Jonathan')",Who is [Jonathan] from the point of relation of [Jeffrey] ? ,grandfather,"[""[Jonathan] is [Jeffrey]'s grandfather. ""]",[Jonathan] is [Jeffrey]'s grandfather. ,[],grandfather,task_1.1,"[(0, 1)]",['grandfather'],"(0, 1)","Jeffrey:male,Jonathan:male",,"{12: 0, 0: 1}",train
190,50acc7e0-efbf-44d5-8121-223d4483555e,[Nathaniel] is a brother of [Katherine]. ,"('Katherine', 'Nathaniel')",Who is [Nathaniel] from the point of relation of [Katherine] ? ,brother,"[""[Nathaniel] is [Katherine]'s brother. ""]",[Nathaniel] is a brother of [Katherine]. ,[],brother,task_1.1,"[(0, 1)]",['brother'],"(0, 1)","Katherine:female,Nathaniel:male",,"{25: 0, 24: 1}",train
191,4538b8ae-72f4-4d73-950a-1c664171be9a,[Anthony] is the uncle of [Irene]. ,"('Irene', 'Anthony')",How is [Irene] related to [Anthony] ? ,uncle,['[Anthony] is the uncle of [Irene]. '],[Anthony] is the uncle of [Irene]. ,[],uncle,task_1.1,"[(0, 1)]",['uncle'],"(0, 1)","Irene:female,Anthony:male",,"{15: 0, 21: 1}",train
192,198fdf5c-89ed-4470-9430-5cf84b84249a,[John] is the son-in-law of [Jonathan]. ,"('Jonathan', 'John')",What is the family connection between [Jonathan] and [John] ? ,son-in-law,['[John] is the son-in-law of [Jonathan]. '],[John] is the son-in-law of [Jonathan]. ,[],son-in-law,task_1.1,"[(0, 1)]",['son-in-law'],"(0, 1)","Jonathan:male,John:male",,"{0: 0, 6: 1}",train
193,6a6e94cf-d68e-457c-bb43-5da3bd54692c,[Judith] is the wife of [Jeffrey]. ,"('Jeffrey', 'Judith')",How is [Jeffrey] related to [Judith] ? ,wife,['[Judith] is the wife of [Jeffrey]. '],[Judith] is the wife of [Jeffrey]. ,[],wife,task_1.1,"[(0, 1)]",['wife'],"(0, 1)","Jeffrey:male,Judith:female",,"{12: 0, 30: 1}",train
194,4b1534ee-5f5a-4470-a906-420757a8fb5a,[Jody] has a granddaughter who is [Lauren]. ,"('Jody', 'Lauren')",How is [Jody] related to [Lauren] ? ,granddaughter,['[Lauren] is the granddaughter of [Jody]. '],[Jody] has a granddaughter who is [Lauren]. ,[],granddaughter,task_1.1,"[(0, 1)]",['granddaughter'],"(0, 1)","Jody:female,Lauren:female",,"{1: 0, 7: 1}",train
195,aff27225-be15-4263-9b82-fef1c96af09b,[Kevin] is the husband of [Frances]. ,"('Frances', 'Kevin')","For [Frances], who is [Kevin] ? ",husband,['[Kevin] is the husband of [Frances]. '],[Kevin] is the husband of [Frances]. ,[],husband,task_1.1,"[(0, 1)]",['husband'],"(0, 1)","Frances:female,Kevin:male",,"{13: 0, 31: 1}",train
196,604ec804-2332-4a90-b9c3-8b24101ea4b3,[Lisa] is the mother-in-law of [Judith]. ,"('Judith', 'Lisa')","For [Judith], who is [Lisa] ? ",mother-in-law,['[Lisa] is the mother-in-law of [Judith]. '],[Lisa] is the mother-in-law of [Judith]. ,[],mother-in-law,task_1.1,"[(0, 1)]",['mother-in-law'],"(0, 1)","Judith:female,Lisa:female",,"{30: 0, 3: 1}",train
197,0b186a0f-1109-41ad-acfe-24666608174f,[Dennis] is the nephew of [Iva]. ,"('Iva', 'Dennis')",How are [Iva] and [Dennis] related to each other ? ,nephew,"[""[Dennis] is [Iva]'s nephew. ""]",[Dennis] is the nephew of [Iva]. ,[],nephew,task_1.1,"[(0, 1)]",['nephew'],"(0, 1)","Iva:female,Dennis:male",,"{5: 0, 19: 1}",train
198,ead9cc08-ce87-4237-8439-c600aa8e093e,[Nathaniel] is the nephew of [John]. ,"('John', 'Nathaniel')",Fill in the blanks : [Nathaniel] is [John] 's _. ,nephew,['[Nathaniel] is the nephew of [John]. '],[Nathaniel] is the nephew of [John]. ,[],nephew,task_1.1,"[(0, 1)]",['nephew'],"(0, 1)","John:male,Nathaniel:male",,"{6: 0, 24: 1}",train
199,100ce3b9-8585-4989-b644-918291327bc8,[Jonathan] is [Dennis]'s grandfather. ,"('Dennis', 'Jonathan')",Fill in the blanks : [Jonathan] is [Dennis] 's _. ,grandfather,"[""[Jonathan] is [Dennis]'s grandfather. ""]",[Jonathan] is [Dennis]'s grandfather. ,[],grandfather,task_1.1,"[(0, 1)]",['grandfather'],"(0, 1)","Dennis:male,Jonathan:male",,"{19: 0, 0: 1}",train
200,9f28e103-d9a3-430f-8fa7-eb7f7118c25e,[Mildred] is the mother of [Winston]. ,"('Winston', 'Mildred')",Who is [Mildred] from the point of relation of [Winston] ? ,mother,"[""[Mildred] is [Winston]'s mother. ""]",[Mildred] is the mother of [Winston]. ,[],mother,task_1.1,"[(0, 1)]",['mother'],"(0, 1)","Winston:male,Mildred:female",,"{17: 0, 16: 1}",train
201,e5eae470-1b35-4639-bc3d-96cd3d680432,[Jody] is the grandmother of [Nancy]. ,"('Nancy', 'Jody')","For [Nancy], who is [Jody] ? ",grandmother,"[""[Jody] is [Nancy]'s grandmother. ""]",[Jody] is the grandmother of [Nancy]. ,[],grandmother,task_1.1,"[(0, 1)]",['grandmother'],"(0, 1)","Nancy:female,Jody:female",,"{8: 0, 1: 1}",train
202,265550ea-1bdc-4e63-8ce0-c167a9cf042f,[Mike] is [Kayla]'s husband. ,"('Kayla', 'Mike')",Who is [Mike] from the point of relation of [Kayla] ? ,husband,"[""[Mike] is [Kayla]'s husband. ""]",[Mike] is [Kayla]'s husband. ,[],husband,task_1.1,"[(0, 1)]",['husband'],"(0, 1)","Kayla:female,Mike:male",,"{32: 0, 14: 1}",train
203,24117c6b-6f52-47a2-a5d4-adf9b540049f,[Irene] is the wife of [Danny]. ,"('Danny', 'Irene')","For [Danny], who is [Irene] ? ",wife,"[""[Irene] is [Danny]'s wife. ""]",[Irene] is the wife of [Danny]. ,[],wife,task_1.1,"[(0, 1)]",['wife'],"(0, 1)","Danny:male,Irene:female",,"{33: 0, 15: 1}",train
204,50e6d254-f349-4bed-9f7d-9b312f3db919,[Nathaniel] is [Jody]'s grandson. ,"('Jody', 'Nathaniel')",Who is [Nathaniel] from the point of relation of [Jody] ? ,grandson,"[""[Nathaniel] is [Jody]'s grandson. ""]",[Nathaniel] is [Jody]'s grandson. ,[],grandson,task_1.1,"[(0, 1)]",['grandson'],"(0, 1)","Jody:female,Nathaniel:male",,"{1: 0, 24: 1}",train
205,35e82d1c-c562-441b-98ba-084f2d056203,[Katherine] is the niece of [David]. ,"('David', 'Katherine')",Fill in the blanks : [Katherine] is [David] 's _. ,neice,['[Katherine] is the niece of [David]. '],[Katherine] is the niece of [David]. ,[],neice,task_1.1,"[(0, 1)]",['neice'],"(0, 1)","David:male,Katherine:female",,"{4: 0, 25: 1}",train
206,93e209c0-e7a4-4123-b362-6b7fa9f222c5,[Lisa] is the mother-in-law of [Kevin]. ,"('Kevin', 'Lisa')",How is [Kevin] related to [Lisa] ? ,mother-in-law,['[Lisa] is the mother-in-law of [Kevin]. '],[Lisa] is the mother-in-law of [Kevin]. ,[],mother-in-law,task_1.1,"[(0, 1)]",['mother-in-law'],"(0, 1)","Kevin:male,Lisa:female",,"{31: 0, 3: 1}",train
207,e921f1a9-b3a6-431d-a1a2-1da8171cff14,[Anthony] has a daughter called [Katherine]. ,"('Anthony', 'Katherine')",Who is [Katherine] from the point of relation of [Anthony] ? ,daughter,"[""[Katherine] is [Anthony]'s daughter. ""]",[Anthony] has a daughter called [Katherine]. ,[],daughter,task_1.1,"[(0, 1)]",['daughter'],"(0, 1)","Anthony:male,Katherine:female",,"{21: 0, 25: 1}",train
208,33c46a86-1414-4603-8f0f-ba0bcc4d9cb6,[Christopher] is [Lauren]'s husband. ,"('Lauren', 'Christopher')",Fill in the blanks : [Christopher] is [Lauren] 's _. ,husband,"[""[Christopher] is [Lauren]'s husband. ""]",[Christopher] is [Lauren]'s husband. ,[],husband,task_1.1,"[(0, 1)]",['husband'],"(0, 1)","Lauren:female,Christopher:male",,"{7: 0, 26: 1}",train
209,c3983260-2666-4f6a-b6c8-ad9130c95d16,[Margaret] is the daughter-in-law of [Mildred]. ,"('Mildred', 'Margaret')","For [Mildred], who is [Margaret] ? ",daughter-in-law,['[Mildred] has a daughter-in-law who is [Margaret]. '],[Margaret] is the daughter-in-law of [Mildred]. ,[],daughter-in-law,task_1.1,"[(0, 1)]",['daughter-in-law'],"(0, 1)","Mildred:female,Margaret:female",,"{16: 0, 34: 1}",train
210,b4ef5c52-1549-43e0-afd4-e3cf47e6b1e6,[Iva] is the aunt of [Eddie]. ,"('Eddie', 'Iva')",How is [Eddie] related to [Iva] ? ,aunt,['[Iva] is the aunt of [Eddie]. '],[Iva] is the aunt of [Eddie]. ,[],aunt,task_1.1,"[(0, 1)]",['aunt'],"(0, 1)","Eddie:male,Iva:female",,"{9: 0, 5: 1}",train
211,bf24cf91-41eb-4bc3-923b-bb7abe219c85,[Jonathan] has a granddaughter who is [Eileen]. ,"('Jonathan', 'Eileen')",How is [Jonathan] related to [Eileen] ? ,granddaughter,['[Jonathan] has a granddaughter who is [Eileen]. '],[Jonathan] has a granddaughter who is [Eileen]. ,[],granddaughter,task_1.1,"[(0, 1)]",['granddaughter'],"(0, 1)","Jonathan:male,Eileen:female",,"{0: 0, 20: 1}",train
212,b5299dec-49ca-4b7f-a76b-eb07b3f3060b,[Jody] has a grandson who is [Winston]. ,"('Jody', 'Winston')","For [Jody], who is [Winston] ? ",grandson,"[""[Winston] is [Jody]'s grandson. ""]",[Jody] has a grandson who is [Winston]. ,[],grandson,task_1.1,"[(0, 1)]",['grandson'],"(0, 1)","Jody:female,Winston:male",,"{1: 0, 17: 1}",train
213,9e9eaa0a-3dca-4c67-a154-9d9c557f3445,[Jody] is the grandmother of [Irene]. ,"('Irene', 'Jody')","For [Irene], who is [Jody] ? ",grandmother,"[""[Jody] is [Irene]'s grandmother. ""]",[Jody] is the grandmother of [Irene]. ,[],grandmother,task_1.1,"[(0, 1)]",['grandmother'],"(0, 1)","Irene:female,Jody:female",,"{15: 0, 1: 1}",train
214,508c4751-dca9-452d-a30d-7a37b48994ec,[Brooks] has a wife who is [Eileen]. ,"('Brooks', 'Eileen')",What is the family connection between [Brooks] and [Eileen] ? ,wife,"[""[Eileen] is [Brooks]'s wife. ""]",[Brooks] has a wife who is [Eileen]. ,[],wife,task_1.1,"[(0, 1)]",['wife'],"(0, 1)","Brooks:male,Eileen:female",,"{37: 0, 20: 1}",train
