,id,story,query,text_query,target,text_target,clean_story,proof_state,f_comb,task_name,story_edges,edge_types,query_edge,genders,syn_story,node_mapping,task_split
69,b6ccc404-e92b-4353-9784-3f49a98ed395,"[Alfred] and his brother [John] just talked on the phone for the first time in years. [Alfred] decided to give his son [Stephen], for his birthday, the latest version of Apple watch.","('Stephen', 'John')",How are [Stephen] and [John] related to each other ? ,uncle,['[John] took his nephew [Stephen] to the park to play with his friends.'],"[Alfred] decided to give his son [Stephen], for his birthday, the latest version of Apple watch. [Alfred] and his brother [John] just talked on the phone for the first time in years.","[{('Stephen', 'uncle', 'John'): [('Stephen', 'father', 'Alfred'), ('Alfred', 'brother', 'John')]}]",father-brother,task_1.2,"[(0, 1), (1, 2)]","['father', 'brother']","(0, 2)","Stephen:male,Alfred:male,John:male",,"{17: 0, 4: 1, 11: 2}",train
70,83183f4a-5e4d-4ec6-a477-145baa435267,[Ella] and her brother [Ron] sat down together to clip coupons. [Rosa] and her daughter [Ella] went shopping together last Monday and they bought new shoes for [Rosa]'s kids.,"('Ron', 'Rosa')",How are [Ron] and [Rosa] related to each other ? ,mother,['[Ron] loves his mother very much. Her name is [Rosa].'],[Ella] and her brother [Ron] sat down together to clip coupons. [Rosa] and her daughter [Ella] went shopping together last Monday and they bought new shoes for [Rosa]'s kids.,"[{('Ron', 'mother', 'Rosa'): [('Ron', 'sister', 'Ella'), ('Ella', 'mother', 'Rosa')]}]",sister-mother,task_1.2,"[(0, 1), (1, 2)]","['sister', 'mother']","(0, 2)","Ron:male,Ella:female,Rosa:female",,"{23: 0, 22: 1, 21: 2}",train
71,40640eeb-fbf6-42a8-95e2-75bd8bc77d26,"[Herbert]'s wife, [Kathy], was eager to start her new job. [Kathy] took her mother, [Dana], out for lunch.","('Herbert', 'Dana')","For [Herbert], who is [Dana] ? ",mother-in-law,['[Herbert] and his mother-in-law [Dana] are shopping.'],"[Herbert]'s wife, [Kathy], was eager to start her new job. [Kathy] took her mother, [Dana], out for lunch.","[{('Herbert', 'mother-in-law', 'Dana'): [('Herbert', 'wife', 'Kathy'), ('Kathy', 'mother', 'Dana')]}]",wife-mother,task_1.2,"[(0, 1), (1, 2)]","['wife', 'mother']","(0, 2)","Herbert:male,Kathy:female,Dana:female",,"{32: 0, 14: 1, 3: 2}",train
72,4c61381e-0bca-4ee0-9604-ce045ef2367e,[Stephanie] and her mother [Kelly] went dress shopping on Saturday. [Henry] took a vacation from his job to visit his mother [Kelly] across the country for Mother's Day.,"('Henry', 'Stephanie')",How is [Henry] related to [Stephanie] ? ,sister,['[Stephanie] and her brother [Henry] went to the diner to eat yummy food together.'],[Henry] took a vacation from his job to visit his mother [Kelly] across the country for Mother's Day. [Stephanie] and her mother [Kelly] went dress shopping on Saturday.,"[{('Henry', 'sister', 'Stephanie'): [('Henry', 'mother', 'Kelly'), ('Kelly', 'daughter', 'Stephanie')]}]",mother-daughter,task_1.2,"[(0, 1), (1, 2)]","['mother', 'daughter']","(0, 2)","Henry:male,Kelly:female,Stephanie:female",,"{9: 0, 2: 1, 7: 2}",train
73,1cc1ee99-5e1b-40de-b9bf-ca26a54294d0,"[Alfred] loved teaching his son, [James], baseball. [Reggie] is so proud of his son. [Alfred] is the son's name.","('Reggie', 'James')",How are [Reggie] and [James] related to each other ? ,grandson,['[Reggie] was so proud of his Grandson [James] for winning the state championship game.'],"[Reggie] is so proud of his son. [Alfred] is the son's name. [Alfred] loved teaching his son, [James], baseball.","[{('Reggie', 'grandson', 'James'): [('Reggie', 'son', 'Alfred'), ('Alfred', 'son', 'James')]}]",son-son,task_1.2,"[(0, 1), (1, 2)]","['son', 'son']","(0, 2)","Reggie:male,Alfred:male,James:male",,"{0: 0, 4: 1, 18: 2}",train
74,a88b91f8-16d5-4e20-a604-63caa59a11ff,"[Adrienne] has a son named [Alfred]. [Alfred] went on a roadtrip with his youngest child, [Joshua].","('Adrienne', 'Joshua')",Who is [Joshua] from the point of relation of [Adrienne] ? ,grandson,"['[Adrienne] loves her grandson [Joshua]. [Joshua] loves her, too.']","[Adrienne] has a son named [Alfred]. [Alfred] went on a roadtrip with his youngest child, [Joshua].","[{('Adrienne', 'grandson', 'Joshua'): [('Adrienne', 'son', 'Alfred'), ('Alfred', 'son', 'Joshua')]}]",son-son,task_1.2,"[(0, 1), (1, 2)]","['son', 'son']","(0, 2)","Adrienne:female,Alfred:male,Joshua:male",,"{1: 0, 4: 1, 19: 2}",train
75,9f90c231-2479-4262-9c5d-546ce3ceb4fc,"[Reggie] decided to take his daughter [Kelly] to Disneyworld. [Kelly] is married to Thomas and when she was 24, the couple welcomed [Janet] into the world.","('Reggie', 'Janet')",How are [Reggie] and [Janet] related to each other ? ,granddaughter,['[Reggie] liked to play peek a boo with his granddaughter [Janet].'],"[Reggie] decided to take his daughter [Kelly] to Disneyworld. [Kelly] is married to Thomas and when she was 24, the couple welcomed [Janet] into the world.","[{('Reggie', 'granddaughter', 'Janet'): [('Reggie', 'daughter', 'Kelly'), ('Kelly', 'daughter', 'Janet')]}]",daughter-daughter,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'daughter']","(0, 2)","Reggie:male,Kelly:female,Janet:female",,"{0: 0, 2: 1, 8: 2}",train
76,706364b2-3f4b-4a32-9e3e-9bbfcb3f4efd,"[James]'s father, [Alfred], recently had a falling out with each other. [John] and his brother [Alfred] are fighting again.","('James', 'John')",Who is [John] from the point of relation of [James] ? ,uncle,['[James] has always wanted to go to Disneyland. His uncle [John] has promised to take him this summer.'],"[James]'s father, [Alfred], recently had a falling out with each other. [John] and his brother [Alfred] are fighting again.","[{('James', 'uncle', 'John'): [('James', 'father', 'Alfred'), ('Alfred', 'brother', 'John')]}]",father-brother,task_1.2,"[(0, 1), (1, 2)]","['father', 'brother']","(0, 2)","James:male,Alfred:male,John:male",,"{18: 0, 4: 1, 11: 2}",train
77,972f9c63-b789-41ad-b9c8-1717cad157a6,[Ella] us the daughter of [George] 'wife. [Alma] and her father [George] went for a hike in the mountains.,"('Alma', 'Ella')",How is [Alma] related to [Ella] ? ,sister,['[Ella] took her younger sister [Alma] to the carnival last weekend.'],[Alma] and her father [George] went for a hike in the mountains. [Ella] us the daughter of [George] 'wife.,"[{('Alma', 'sister', 'Ella'): [('Alma', 'father', 'George'), ('George', 'daughter', 'Ella')]}]",father-daughter,task_1.2,"[(0, 1), (1, 2)]","['father', 'daughter']","(0, 2)","Alma:female,George:male,Ella:female",,"{24: 0, 5: 1, 22: 2}",train
78,1b5a5429-4ba6-4d88-9aaf-930823ca9ce9,[Dana] visited her son [Billy] at college. [Todd] is son of [Dana].,"('Todd', 'Billy')",How are [Todd] and [Billy] related to each other ? ,brother,['[Todd] is a man with a brother named [Billy].'],[Todd] is son of [Dana]. [Dana] visited her son [Billy] at college.,"[{('Todd', 'brother', 'Billy'): [('Todd', 'mother', 'Dana'), ('Dana', 'son', 'Billy')]}]",mother-son,task_1.2,"[(0, 1), (1, 2)]","['mother', 'son']","(0, 2)","Todd:male,Dana:female,Billy:male",,"{15: 0, 3: 1, 12: 2}",train
79,6257cf17-8e79-475e-b2b3-6193b5147f44,"[Dana] dotes on her son [Billy]. Because of this, [Billy] is pretty spoiled. [Dana] took her daughter, [Lila], to lunch.","('Lila', 'Billy')",Fill in the blanks : [Billy] is [Lila] 's _. ,brother,"[""[Lila] does n't like her brother [Billy].""]","[Dana] took her daughter, [Lila], to lunch. [Dana] dotes on her son [Billy]. Because of this, [Billy] is pretty spoiled.","[{('Lila', 'brother', 'Billy'): [('Lila', 'mother', 'Dana'), ('Dana', 'son', 'Billy')]}]",mother-son,task_1.2,"[(0, 1), (1, 2)]","['mother', 'son']","(0, 2)","Lila:female,Dana:female,Billy:male",,"{13: 0, 3: 1, 12: 2}",train
80,d3faf1f9-2841-47f4-910a-ddbd17455fc2,[Alfred]'s sister [Kelly] asked him for some help planting her garden. [Alfred] took his son [Joshua] to school this morning because he missed the bus.,"('Kelly', 'Joshua')",Who is [Joshua] from the point of relation of [Kelly] ? ,nephew,['[Joshua] and his aunt [Kelly] spent the last four hour painting.'],[Alfred]'s sister [Kelly] asked him for some help planting her garden. [Alfred] took his son [Joshua] to school this morning because he missed the bus.,"[{('Kelly', 'nephew', 'Joshua'): [('Kelly', 'brother', 'Alfred'), ('Alfred', 'son', 'Joshua')]}]",brother-son,task_1.2,"[(0, 1), (1, 2)]","['brother', 'son']","(0, 2)","Kelly:female,Alfred:male,Joshua:male",,"{2: 0, 4: 1, 19: 2}",train
81,ae427067-b771-406e-a632-e913fa865950,"[Henry]'s mother, [Kelly], was worried about him. He had n't been eating. [Wilma]'s husband, [Henry], went off to purchase jewelry for her.","('Wilma', 'Kelly')",What is the family connection between [Wilma] and [Kelly] ? ,mother-in-law,"[""[Wilma]'s mother-in-law, [Kelly], loves to knit.""]","[Wilma]'s husband, [Henry], went off to purchase jewelry for her. [Henry]'s mother, [Kelly], was worried about him. He had n't been eating.","[{('Wilma', 'mother-in-law', 'Kelly'): [('Wilma', 'husband', 'Henry'), ('Henry', 'mother', 'Kelly')]}]",husband-mother,task_1.2,"[(0, 1), (1, 2)]","['husband', 'mother']","(0, 2)","Wilma:female,Henry:male,Kelly:female",,"{28: 0, 9: 1, 2: 2}",train
82,0ef9c165-b9cf-42b6-8301-a7075b618548,"[Ella] loves painting with her father. His name is [George]. [Reggie] took his granddaughter [Ella] to the state fair. Even though his knees slowed him down a bit, [Ella] was happy that grandpa [Reggie] was able to come with her.","('George', 'Reggie')",How is [George] related to [Reggie] ? ,father,['[George] and his father [Reggie] played video games all day last Saturday.'],"[Ella] loves painting with her father. His name is [George]. [Reggie] took his granddaughter [Ella] to the state fair. Even though his knees slowed him down a bit, [Ella] was happy that grandpa [Reggie] was able to come with her.","[{('George', 'father', 'Reggie'): [('George', 'daughter', 'Ella'), ('Ella', 'grandfather', 'Reggie')]}]",daughter-grandfather,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'grandfather']","(0, 2)","George:male,Ella:female,Reggie:male",,"{5: 0, 22: 1, 0: 2}",train
83,3ec69b26-01f0-432c-8f8b-a0993b53fc51,[Ella] went on a vacation with her brother [Ron]. [Rosa] wants to make a special meal for her daughter [Ella]'s birthday.,"('Rosa', 'Ron')",What is the family connection between [Rosa] and [Ron] ? ,son,['[Rosa] liked to play hide and seek with her son [Ron].'],[Rosa] wants to make a special meal for her daughter [Ella]'s birthday. [Ella] went on a vacation with her brother [Ron].,"[{('Rosa', 'son', 'Ron'): [('Rosa', 'daughter', 'Ella'), ('Ella', 'brother', 'Ron')]}]",daughter-brother,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'brother']","(0, 2)","Rosa:female,Ella:female,Ron:male",,"{21: 0, 22: 1, 23: 2}",train
84,13cfcb70-aaa8-487c-a367-06aa3f2b0271,"[Kelly] was talking about food with her sister [Susan]. [Kelly] took her daughter, [Sheila], to lunch.","('Sheila', 'Susan')",Who is [Susan] from the point of relation of [Sheila] ? ,aunt,"['[Susan] likes to make mini pies for her niece, [Sheila].']","[Kelly] took her daughter, [Sheila], to lunch. [Kelly] was talking about food with her sister [Susan].","[{('Sheila', 'aunt', 'Susan'): [('Sheila', 'mother', 'Kelly'), ('Kelly', 'sister', 'Susan')]}]",mother-sister,task_1.2,"[(0, 1), (1, 2)]","['mother', 'sister']","(0, 2)","Sheila:female,Kelly:female,Susan:female",,"{10: 0, 2: 1, 16: 2}",train
85,f9212b02-348e-42e0-9ba5-944ec872d471,"[Kasey] just recently met her father, [George]. They both love to fish and hunt. Now that the weekend was here, [George] kept his promise to his daughter [Alma] and took her out shopping.","('Kasey', 'Alma')",Who is [Alma] from the point of relation of [Kasey] ? ,sister,['[Alma] took her younger sister [Kasey] to the carnival last weekend.'],"[Kasey] just recently met her father, [George]. They both love to fish and hunt. Now that the weekend was here, [George] kept his promise to his daughter [Alma] and took her out shopping.","[{('Kasey', 'sister', 'Alma'): [('Kasey', 'father', 'George'), ('George', 'daughter', 'Alma')]}]",father-daughter,task_1.2,"[(0, 1), (1, 2)]","['father', 'daughter']","(0, 2)","Kasey:female,George:male,Alma:female",,"{25: 0, 5: 1, 24: 2}",train
86,6bffa327-ad3a-4630-8533-8420a43c68d9,"[Dana] picked up her daughter [Lila] from school early. [Dana] does n't like having to babysit her younger brother, [George].","('Lila', 'George')","For [Lila], who is [George] ? ",uncle,"[""[George] often plays with [Lila] on the weekends. [George] plays with [Lila] because he babysits her for his Brother, which makes [George] [Lila]'s Uncle.""]","[Dana] picked up her daughter [Lila] from school early. [Dana] does n't like having to babysit her younger brother, [George].","[{('Lila', 'uncle', 'George'): [('Lila', 'mother', 'Dana'), ('Dana', 'brother', 'George')]}]",mother-brother,task_1.2,"[(0, 1), (1, 2)]","['mother', 'brother']","(0, 2)","Lila:female,Dana:female,George:male",,"{13: 0, 3: 1, 5: 2}",train
87,c7b982a8-1a6a-430a-9a0a-1dcef1bf6d60,"[Adrienne]'s daughter, [Kelly], asked her mom to read her a story. [Kelly] had a heart-to-heart conversation with her daughter [Stephanie] about some things.","('Adrienne', 'Stephanie')","For [Adrienne], who is [Stephanie] ? ",granddaughter,"['At the age of 89, [Adrienne] has lived long enough to have experienced happines many times over. She has had three children, and 7 grandchildren. Her favorite among her grandchildren was her granddaughter [Stephanie], who is an adventerous girl with a willful spirit.']","[Adrienne]'s daughter, [Kelly], asked her mom to read her a story. [Kelly] had a heart-to-heart conversation with her daughter [Stephanie] about some things.","[{('Adrienne', 'granddaughter', 'Stephanie'): [('Adrienne', 'daughter', 'Kelly'), ('Kelly', 'daughter', 'Stephanie')]}]",daughter-daughter,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'daughter']","(0, 2)","Adrienne:female,Kelly:female,Stephanie:female",,"{1: 0, 2: 1, 7: 2}",train
88,fd91f39e-0799-4b14-ab2b-5074de62a129,"[Billy] came to visit his wife [Krystina] for lunch today. [Billy]'s mother [Dana] wanted to surprise him for his birthday, so she baked him a cake.","('Krystina', 'Dana')","For [Krystina], who is [Dana] ? ",mother-in-law,['[Dana] took her daughter-in-law [Krystina] to a lunch on the beach.'],"[Billy] came to visit his wife [Krystina] for lunch today. [Billy]'s mother [Dana] wanted to surprise him for his birthday, so she baked him a cake.","[{('Krystina', 'mother-in-law', 'Dana'): [('Krystina', 'husband', 'Billy'), ('Billy', 'mother', 'Dana')]}]",husband-mother,task_1.2,"[(0, 1), (1, 2)]","['husband', 'mother']","(0, 2)","Krystina:female,Billy:male,Dana:female",,"{30: 0, 12: 1, 3: 2}",train
89,f48037fc-abd2-4abf-91af-360facfea1c9,"[Stephen]'s brother, [James], brought the car over to help him. [Alfred] went on a roadtrip with his youngest child, [Stephen].","('Alfred', 'James')","For [Alfred], who is [James] ? ",son,['[Alfred] is frustrated teaching his son how to drive. His son is [James].'],"[Alfred] went on a roadtrip with his youngest child, [Stephen]. [Stephen]'s brother, [James], brought the car over to help him.","[{('Alfred', 'son', 'James'): [('Alfred', 'son', 'Stephen'), ('Stephen', 'brother', 'James')]}]",son-brother,task_1.2,"[(0, 1), (1, 2)]","['son', 'brother']","(0, 2)","Alfred:male,Stephen:male,James:male",,"{4: 0, 17: 1, 18: 2}",train
90,e77a51b2-2994-4345-adde-041a52217cd9,[Rosa] had a heart-to-heart conversation with her daughter [Ella] about some things. [Ella] ca n't wait to see her favorite aunt [Susan].,"('Rosa', 'Susan')",Who is [Susan] from the point of relation of [Rosa] ? ,sister,['[Rosa] was talking about food with her sister [Susan].'],[Rosa] had a heart-to-heart conversation with her daughter [Ella] about some things. [Ella] ca n't wait to see her favorite aunt [Susan].,"[{('Rosa', 'sister', 'Susan'): [('Rosa', 'daughter', 'Ella'), ('Ella', 'aunt', 'Susan')]}]",daughter-aunt,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'aunt']","(0, 2)","Rosa:female,Ella:female,Susan:female",,"{21: 0, 22: 1, 16: 2}",train
91,cb2269dd-31e3-40c4-bfae-890b9987ccd3,"[Billy] was adopted kid. He discovered last week that [Dana] is his mother. [Dana] is getting married. She is looking forward to her sister, [Rosa], attending. They have n't seen each other since [Rosa] relocated to California with her husband 3 years ago.","('Billy', 'Rosa')",Who is [Rosa] from the point of relation of [Billy] ? ,aunt,"['[Billy] called his aunt, [Rosa], and asked if she would be coming over tonight. [Rosa] said yes, and told [Billy] she was bringing a surprise.']","[Billy] was adopted kid. He discovered last week that [Dana] is his mother. [Dana] is getting married. She is looking forward to her sister, [Rosa], attending. They have n't seen each other since [Rosa] relocated to California with her husband 3 years ago.","[{('Billy', 'aunt', 'Rosa'): [('Billy', 'mother', 'Dana'), ('Dana', 'sister', 'Rosa')]}]",mother-sister,task_1.2,"[(0, 1), (1, 2)]","['mother', 'sister']","(0, 2)","Billy:male,Dana:female,Rosa:female",,"{12: 0, 3: 1, 21: 2}",train
92,6a9ee44e-5be8-4166-a6c6-3b699770460e,"[Alma] invited her father [George] to dinner. [Adrienne] sat anxiously in the airport terminal, waiting to see her son [George] walk through the gate.","('Adrienne', 'Alma')",Who is [Alma] from the point of relation of [Adrienne] ? ,granddaughter,['[Alma] missed her grandmother [Adrienne] when [Adrienne] went away on a cruise vacation.'],"[Adrienne] sat anxiously in the airport terminal, waiting to see her son [George] walk through the gate. [Alma] invited her father [George] to dinner.","[{('Adrienne', 'granddaughter', 'Alma'): [('Adrienne', 'son', 'George'), ('George', 'daughter', 'Alma')]}]",son-daughter,task_1.2,"[(0, 1), (1, 2)]","['son', 'daughter']","(0, 2)","Adrienne:female,George:male,Alma:female",,"{1: 0, 5: 1, 24: 2}",train
93,8f09a0b0-4dec-4304-877a-e1106de16149,"[Henry] asked his mother, [Kelly], to bake him a cake. She told him to wait for his birthday. [George] and his sister [Kelly] stood in line at the fair.","('Henry', 'George')",Who is [George] from the point of relation of [Henry] ? ,uncle,['[Henry] went fishing with his uncle [George].'],"[Henry] asked his mother, [Kelly], to bake him a cake. She told him to wait for his birthday. [George] and his sister [Kelly] stood in line at the fair.","[{('Henry', 'uncle', 'George'): [('Henry', 'mother', 'Kelly'), ('Kelly', 'brother', 'George')]}]",mother-brother,task_1.2,"[(0, 1), (1, 2)]","['mother', 'brother']","(0, 2)","Henry:male,Kelly:female,George:male",,"{9: 0, 2: 1, 5: 2}",train
94,d76b875f-e2f9-4691-ba39-ebef15fac321,"[Alfred] asked his father [Reggie] if he could have a video game and he said okay. [Alfred] always saw his daughter, [Jo], as the apple of his eye.","('Reggie', 'Jo')",Fill in the blanks : [Jo] is [Reggie] 's _. ,granddaughter,"['[Reggie] picked up his granddaughter, [Jo], from gymnastics.']","[Alfred] asked his father [Reggie] if he could have a video game and he said okay. [Alfred] always saw his daughter, [Jo], as the apple of his eye.","[{('Reggie', 'granddaughter', 'Jo'): [('Reggie', 'son', 'Alfred'), ('Alfred', 'daughter', 'Jo')]}]",son-daughter,task_1.2,"[(0, 1), (1, 2)]","['son', 'daughter']","(0, 2)","Reggie:male,Alfred:male,Jo:female",,"{0: 0, 4: 1, 20: 2}",train
95,9e517411-d87e-4731-8ef3-6f10b82a494d,[Dana] took her daughter [Kathy] to school during the cold winter morning. [Dana] loves her brother [Alfred].,"('Kathy', 'Alfred')",How are [Kathy] and [Alfred] related to each other ? ,uncle,['[Alfred] is a man with a niece named [Kathy].'],[Dana] took her daughter [Kathy] to school during the cold winter morning. [Dana] loves her brother [Alfred].,"[{('Kathy', 'uncle', 'Alfred'): [('Kathy', 'mother', 'Dana'), ('Dana', 'brother', 'Alfred')]}]",mother-brother,task_1.2,"[(0, 1), (1, 2)]","['mother', 'brother']","(0, 2)","Kathy:female,Dana:female,Alfred:male",,"{14: 0, 3: 1, 4: 2}",train
96,b59057b1-e8c5-4ff9-ad60-0cd1382e7ab0,"[Reggie] is a man with a grandson named [Stephen]. [Alfred]'s son, [Stephen], was ill and needed to be picked up at school. [Alfred] hurried to his side.","('Alfred', 'Reggie')",How is [Alfred] related to [Reggie] ? ,father,"[""[Alfred] asked his father, [Reggie], to help him with his math homework. [Reggie] could n't, because he was lousy at math himself.""]","[Alfred]'s son, [Stephen], was ill and needed to be picked up at school. [Alfred] hurried to his side. [Reggie] is a man with a grandson named [Stephen].","[{('Alfred', 'father', 'Reggie'): [('Alfred', 'son', 'Stephen'), ('Stephen', 'grandfather', 'Reggie')]}]",son-grandfather,task_1.2,"[(0, 1), (1, 2)]","['son', 'grandfather']","(0, 2)","Alfred:male,Stephen:male,Reggie:male",,"{4: 0, 17: 1, 0: 2}",train
97,7e82f6e6-ffbb-4206-93ec-5af15ad373de,"[Stephen] and his aunt, [Dana], went to Disney World. They had a great time! [Susan] read her son [Stephen] a bedtime story every night.","('Susan', 'Dana')","For [Susan], who is [Dana] ? ",sister,['[Susan] was playing hide-and-seek with her sister [Dana].'],"[Susan] read her son [Stephen] a bedtime story every night. [Stephen] and his aunt, [Dana], went to Disney World. They had a great time!","[{('Susan', 'sister', 'Dana'): [('Susan', 'son', 'Stephen'), ('Stephen', 'aunt', 'Dana')]}]",son-aunt,task_1.2,"[(0, 1), (1, 2)]","['son', 'aunt']","(0, 2)","Susan:female,Stephen:male,Dana:female",,"{16: 0, 17: 1, 3: 2}",train
98,26c2be4c-464e-45c5-ad79-4a09ef320715,[John] proudly walked his daughter [Lila] down the aisle at her wedding. [Billy] braided his sister [Lila]'s hair.,"('Billy', 'John')",What is the family connection between [Billy] and [John] ? ,father,['[John] is taking his son [Billy] on a camping trip for the weekend.'],[Billy] braided his sister [Lila]'s hair. [John] proudly walked his daughter [Lila] down the aisle at her wedding.,"[{('Billy', 'father', 'John'): [('Billy', 'sister', 'Lila'), ('Lila', 'father', 'John')]}]",sister-father,task_1.2,"[(0, 1), (1, 2)]","['sister', 'father']","(0, 2)","Billy:male,Lila:female,John:male",,"{12: 0, 13: 1, 11: 2}",train
99,b9b53566-ff2b-4527-916a-dbf5b71d7b6f,[Alfred] and her sister [Kelly] decided to take a trip to Mexico together. [Alfred] took his son [Stephen] to school this morning because he missed the bus.,"('Kelly', 'Stephen')",How are [Kelly] and [Stephen] related to each other ? ,nephew,['[Stephen] and his aunt [Kelly] spent the last four hour painting.'],[Alfred] and her sister [Kelly] decided to take a trip to Mexico together. [Alfred] took his son [Stephen] to school this morning because he missed the bus.,"[{('Kelly', 'nephew', 'Stephen'): [('Kelly', 'brother', 'Alfred'), ('Alfred', 'son', 'Stephen')]}]",brother-son,task_1.2,"[(0, 1), (1, 2)]","['brother', 'son']","(0, 2)","Kelly:female,Alfred:male,Stephen:male",,"{2: 0, 4: 1, 17: 2}",train
100,8a70628f-af5d-4c4c-91e5-66c0a6be0adb,"[Lila] called her brother, [Billy], up to see how he was doing after surgery. [Lila] and her mother [Dana] attended a play at the theater.","('Dana', 'Billy')",Who is [Billy] from the point of relation of [Dana] ? ,son,"[""[Dana]'s son, [Billy], went with her to the store to buy candy for Halloween.""]","[Lila] and her mother [Dana] attended a play at the theater. [Lila] called her brother, [Billy], up to see how he was doing after surgery.","[{('Dana', 'son', 'Billy'): [('Dana', 'daughter', 'Lila'), ('Lila', 'brother', 'Billy')]}]",daughter-brother,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'brother']","(0, 2)","Dana:female,Lila:female,Billy:male",,"{3: 0, 13: 1, 12: 2}",train
101,15770bd8-6e3d-4073-99ca-6819e532d49e,"[Adrienne] and her daughter [Dana] went to church. They were both very religious. [Dana]'s son, [Billy], recently started a pawn shop.","('Adrienne', 'Billy')","For [Adrienne], who is [Billy] ? ",grandson,"[""[Adrienne] loves playing catch with her daughter's son. His name is [Billy].""]","[Adrienne] and her daughter [Dana] went to church. They were both very religious. [Dana]'s son, [Billy], recently started a pawn shop.","[{('Adrienne', 'grandson', 'Billy'): [('Adrienne', 'daughter', 'Dana'), ('Dana', 'son', 'Billy')]}]",daughter-son,task_1.2,"[(0, 1), (1, 2)]","['daughter', 'son']","(0, 2)","Adrienne:female,Dana:female,Billy:male",,"{1: 0, 3: 1, 12: 2}",train
102,dffc40ea-c34d-4a85-a16a-e5010f74c32f,[Allan] and his sister [Dana] love to play video games. [Lila] and her mother [Dana] went to volunteer at the homeless shelter last weekend.,"('Allan', 'Lila')",How are [Allan] and [Lila] related to each other ? ,neice,"['[Allan] took his niece, [Lila], out for ice cream']",[Allan] and his sister [Dana] love to play video games. [Lila] and her mother [Dana] went to volunteer at the homeless shelter last weekend.,"[{('Allan', 'neice', 'Lila'): [('Allan', 'sister', 'Dana'), ('Dana', 'daughter', 'Lila')]}]",sister-daughter,task_1.2,"[(0, 1), (1, 2)]","['sister', 'daughter']","(0, 2)","Allan:male,Dana:female,Lila:female",,"{6: 0, 3: 1, 13: 2}",train
103,99850d02-0a5d-4c19-a536-4bdb82f69de7,[Whitney] was cooking dinner for her husband [James]. [James]'s dad [Alfred] is the CEO of the company.,"('Whitney', 'Alfred')",What is the family connection between [Whitney] and [Alfred] ? ,father-in-law,"[""[Whitney] asked her father-in'law [Alfred] to pick up some boxes for her. [Alfred] was pretty strong, so he picked them up easily.""]",[Whitney] was cooking dinner for her husband [James]. [James]'s dad [Alfred] is the CEO of the company.,"[{('Whitney', 'father-in-law', 'Alfred'): [('Whitney', 'husband', 'James'), ('James', 'father', 'Alfred')]}]",husband-father,task_1.2,"[(0, 1), (1, 2)]","['husband', 'father']","(0, 2)","Whitney:female,James:male,Alfred:male",,"{35: 0, 18: 1, 4: 2}",train
104,14d24fc5-6289-4f95-9221-561a90211a71,"[Lila] called her brother, [Billy], up to see how he was doing after surgery. [Billy] loves his mother [Dana] very much.","('Lila', 'Dana')",What is the family connection between [Lila] and [Dana] ? ,mother,['[Dana] took her daughter [Lila] to see her very first ballet performance.'],"[Lila] called her brother, [Billy], up to see how he was doing after surgery. [Billy] loves his mother [Dana] very much.","[{('Lila', 'mother', 'Dana'): [('Lila', 'brother', 'Billy'), ('Billy', 'mother', 'Dana')]}]",brother-mother,task_1.2,"[(0, 1), (1, 2)]","['brother', 'mother']","(0, 2)","Lila:female,Billy:male,Dana:female",,"{13: 0, 12: 1, 3: 2}",train
105,d2beaaf3-bb0a-4282-b9b0-c5f1d99356aa,[George] read his daughter [Alma] a bedtime story. Soon she was fast asleep. [Reggie]'s son [George] entered rehab for the ninth time at the age of thirty.,"('Reggie', 'Alma')",Fill in the blanks : [Alma] is [Reggie] 's _. ,granddaughter,['[Reggie] bought some jewelry for his granddaughter [Alma].'],[Reggie]'s son [George] entered rehab for the ninth time at the age of thirty. [George] read his daughter [Alma] a bedtime story. Soon she was fast asleep.,"[{('Reggie', 'granddaughter', 'Alma'): [('Reggie', 'son', 'George'), ('George', 'daughter', 'Alma')]}]",son-daughter,task_1.2,"[(0, 1), (1, 2)]","['son', 'daughter']","(0, 2)","Reggie:male,George:male,Alma:female",,"{0: 0, 5: 1, 24: 2}",train
106,0efce5e9-bffd-42ab-b75c-21d52aaeffce,[Kelly] took her daughter [Stephanie] to school during the cold winter morning. [Adrienne] took her daughter [Kelly] to school during the cold winter morning.,"('Stephanie', 'Adrienne')",Who is [Adrienne] from the point of relation of [Stephanie] ? ,grandmother,['[Stephanie] stayed with his grandmother [Adrienne] last summer on her farm. He had a great time.'],[Kelly] took her daughter [Stephanie] to school during the cold winter morning. [Adrienne] took her daughter [Kelly] to school during the cold winter morning.,"[{('Stephanie', 'grandmother', 'Adrienne'): [('Stephanie', 'mother', 'Kelly'), ('Kelly', 'mother', 'Adrienne')]}]",mother-mother,task_1.2,"[(0, 1), (1, 2)]","['mother', 'mother']","(0, 2)","Stephanie:female,Kelly:female,Adrienne:female",,"{7: 0, 2: 1, 1: 2}",train
